timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608164669,00002,5,5,0,0,5,2,0.678983,48.000000,8,12.639398,72.000000,3,11.175984,69.000000,2,6.848646,60.000000,7,-0.997598,44.000000,4,-9.183761,28.000000,6,-15.129029,16.000000,,,,,,
1760608164669,00008,5,5,0,0,5,8,-3.480335,39.000000,2,18.022099,83.000000,3,7.337872,61.000000,4,6.255201,59.000000,8,-4.100486,38.000000,6,-9.613038,27.000000,7,-29.529811,0.000000,,,,,,
1760608164769,00006,3,3,0,0,5,6,-11.296940,24.000000,2,23.013619,93.000000,8,13.199010,73.000000,3,12.041736,71.000000,4,9.504575,66.000000,7,-1.346650,44.000000,6,-17.974576,10.000000,,,,,,
1760608164769,00005,3,3,0,0,5,5,38.799329,125.000000,2,-4.570832,37.000000,7,-7.465568,31.000000,4,-7.645326,31.000000,6,-12.006939,22.000000,8,-12.564718,21.000000,3,-28.523172,0.000000,,,,,,
1760608164769,00011,3,3,0,0,5,11,-4.457502,37.000000,7,2.519858,51.000000,2,2.066118,51.000000,8,-1.511296,43.000000,6,-4.213728,38.000000,3,-11.128878,24.000000,4,-21.985617,2.000000,,,,,,
1760608164869,00005,5,5,0,0,5,5,33.493399,114.000000,2,-6.078096,34.000000,7,-6.627556,33.000000,4,-9.898203,26.000000,6,-10.405481,25.000000,8,-12.886694,20.000000,3,-29.668151,0.000000,,,,,,
1760608164869,00011,5,5,0,0,5,11,-9.313665,28.000000,7,1.746611,50.000000,8,1.020442,48.000000,2,0.206336,47.000000,6,-0.467219,45.000000,3,-15.105514,16.000000,4,-20.220888,6.000000,,,,,,
1760608164869,00002,5,5,0,0,5,2,0.223179,47.000000,3,12.697040,72.000000,8,10.333773,67.000000,2,6.764566,60.000000,7,-4.057499,38.000000,4,-9.267077,28.000000,6,-16.839985,12.000000,,,,,,
1760608164869,00008,5,5,0,0,5,8,-3.052427,40.000000,2,9.204676,65.000000,4,6.726189,60.000000,3,1.541617,49.000000,8,-4.488595,37.000000,6,-12.515469,21.000000,7,-28.742098,0.000000,,,,,,
1760608164869,00014,5,5,0,0,5,14,4.967228,56.000000,6,8.469018,63.000000,7,3.174568,53.000000,2,-4.987795,36.000000,4,-5.661502,35.000000,3,-9.608360,27.000000,8,-29.427385,0.000000,,,,,,
1760608164969,00005,5,5,0,0,5,5,37.454690,122.000000,7,-5.457785,35.000000,2,-6.011744,34.000000,4,-8.866453,28.000000,3,-12.440645,21.000000,6,-12.717455,21.000000,8,-13.485235,19.000000,,,,,,
1760608164969,00011,5,5,0,0,5,11,-5.961874,34.000000,8,6.949286,60.000000,7,1.775388,50.000000,6,-3.562204,39.000000,2,-3.995917,38.000000,3,-10.408710,25.000000,4,-22.707594,1.000000,,,,,,
1760608164969,00007,5,5,0,0,5,7,5.332457,57.000000,6,7.081406,61.000000,7,-2.562621,41.000000,2,-6.435514,33.000000,4,-9.562877,27.000000,3,-10.556009,25.000000,8,-19.580107,7.000000,,,,,,
1760608164969,00004,5,5,0,0,5,4,-15.318050,15.000000,2,10.138460,67.000000,7,4.454475,55.000000,8,3.869514,54.000000,3,-3.586050,39.000000,6,-8.253342,30.000000,4,-11.847407,22.000000,,,,,,
1760608164969,00010,5,5,0,0,5,10,11.453174,69.000000,6,16.127807,79.000000,2,14.528220,76.000000,7,1.588359,50.000000,8,0.923092,48.000000,3,-5.847316,35.000000,4,-7.400101,31.000000,,,,,,
